pos	-1.0	0.14909317662978638
pos	-0.5	0.1624303976793678
pos	0	0.21111978711723456
pos	0.5	0.3497685287540855
pos	1.0	0.5135830922096637
neg	-1.0	0.19211895473457022
neg	-0.5	0.2645912339588252
neg	0	0.36786052809853476
neg	0.5	0.5055253505515434
neg	1.0	0.6020297681675573
None	-1.0	0.17381062677622797
None	-0.5	0.2329742457439817
None	0	0.3379906213927813
None	0.5	0.47352134658493766
None	1.0	0.6058392502474507
