0	0.585806485284344
1	0.5852078486594776
2	0.5859416264700861
3	0.5857290868374947
4	0.5858620482924422
5	0.5860361661422506
6	0.5847415602505993
7	0.5859829292713298
8	0.58780847033363
9	0.5848859975745239
10	0.6013720447303932
11	0.5933991171163099
12	0.6200696749487491
13	0.6290353314587231
14	0.6472704259229194
15	0.6599615916993412
16	0.5824553327178414
17	0.5954840074210733
18	0.5935101192262626
19	0.5882372720921599
20	0.5883040406257792
21	0.587788218246445
22	0.5884952864181852
23	0.5887163642763688
24	0.5865390558729543
25	0.5847962342954961
26	0.5875098975016506
27	0.5862030854208407
28	0.5852024120492011
29	0.5866273312596558
30	0.5848514730732289
31	0.5862310650514717
32	0.5850924776977593
33	0.5853914424411093
34	0.5889920056705273
35	0.5885497288116646
