positive	-1.5	0.75030221222405
positive	-1.0	0.7762921646737987
positive	-0.5	0.8024199882712638
positive	0.0	0.8222206022372389
positive	0.5	0.8318944112481851
positive	1.0	0.8312764744523202
positive	1.5	0.819310716166073
negative	-1.5	0.6810613933087054
negative	-1.0	0.703091504423344
negative	-0.5	0.7236803257658819
negative	0.0	0.7397420652500923
negative	0.5	0.7519943547590099
negative	1.0	0.7618201149907617
negative	1.5	0.7697849231215006
none	-1.5	0.7623753571565167
none	-1.0	0.7846800227697847
none	-0.5	0.8055132385878626
none	0.0	0.8212230083712432
none	0.5	0.8259076507071601
none	1.0	0.8185739258561839
none	1.5	0.8013822963227863
