positive	-1.5	0.7216385587458661
positive	-1.0	0.769280896274
positive	-0.5	0.8177870251631484
positive	0.0	0.8401096996207282
positive	0.5	0.8477822975978413
positive	1.0	0.8492926394728568
positive	1.5	0.8486381266893255
negative	-1.5	0.6606583875246649
negative	-1.0	0.6914569606917748
negative	-0.5	0.7342598606883528
negative	0.0	0.7676435275927299
negative	0.5	0.7867516679201808
negative	1.0	0.7946395596655722
negative	1.5	0.7991531080094181
none	-1.5	0.6985721943965225
none	-1.0	0.7049616657815037
none	-0.5	0.7263501037719209
none	0.0	0.7429497320322994
none	0.5	0.7518953113136477
none	1.0	0.7632053029272347
none	1.5	0.7780350368300311
