0	0.5658457650562991
1	0.5657402777285133
2	0.5658439374501986
3	0.5658280991288989
4	0.5660181850993806
5	0.5654793582299912
6	0.5648975077055775
7	0.5647187907032514
8	0.5621068589012171
9	0.5589020081492933
10	0.5711790230421887
11	0.5731459067522408
12	0.5389094964469112
13	0.544497283306435
14	0.49173572856621484
15	0.5199811639362364
16	0.5567869124853122
17	0.5538693741397661
18	0.5580495613368932
19	0.5627587244538992
20	0.5647910183018504
21	0.5654205252432722
22	0.5656901428469309
23	0.5658027938242508
24	0.5642486436264441
25	0.566682900817758
26	0.5662801522387169
27	0.5659418926330442
28	0.5684596130766257
29	0.5704719383368277
30	0.5713818583812817
31	0.5691465498483428
32	0.5697463540803924
33	0.56729847278071
34	0.565861955158024
35	0.5686528785829382
