0	0.565948756962167
1	0.5658188308286018
2	0.5656654063259119
3	0.5660374955629612
4	0.5657387250484938
5	0.5662283425759731
6	0.5667660915181569
7	0.5666161572423644
8	0.5692169595890532
9	0.5720759406942036
10	0.6030126272926608
11	0.6030062556537155
12	0.6406323300419849
13	0.651608656514881
14	0.7056465428959284
15	0.7043237382628383
16	0.6364909936872953
17	0.5878418526049155
18	0.5630083086955701
19	0.5661081860973796
20	0.5639515407174115
21	0.564654979541134
22	0.5671268526435657
23	0.5671222768504213
24	0.5670862348392579
25	0.5660305904146262
26	0.5651364997878001
27	0.5669254415809794
28	0.5648282367261719
29	0.5637192916727075
30	0.5635291944610209
31	0.5636568521477614
32	0.5628202329002847
33	0.5627911985018232
34	0.5638789235091398
35	0.5625701650017045
