0	0.7569732919725422
1	0.7537684905071608
2	0.7547387969130507
3	0.7543291653886328
4	0.7530874423270578
5	0.7541642136411194
6	0.7530562022935021
7	0.7486584723159379
8	0.74948048468479
9	0.7548682564972227
10	0.7641763943004708
11	0.7891543911854629
12	0.8030794297990185
13	0.8155903696842308
14	0.7926453194060474
15	0.7733512152090105
16	0.7823973446536254
17	0.778299248349513
18	0.7635305253681898
19	0.7697629798137346
20	0.7730837849743102
21	0.7701716157704713
22	0.7684646957777862
23	0.768851375153556
24	0.7655116737877381
25	0.7626112344899991
26	0.7629718020665254
27	0.7697550110472187
28	0.7700861607450191
29	0.7738312144527589
30	0.7763373679481966
31	0.7668442127270864
