0	0.7571354375453966
1	0.7411187027824403
2	0.7400659852622437
3	0.7314578428427481
4	0.7602852982125055
5	0.7592668983420024
6	0.7596939847517669
7	0.7646330656369781
8	0.7626771414734899
9	0.7553849771017501
10	0.7411187027824403
11	0.7036515156503077
12	0.660127772045791
13	0.6382245440082063
14	0.6246457345639009
15	0.6415312754012615
16	0.6848707718404448
17	0.6905568082805109
18	0.747245451153182
19	0.7451197166160384
20	0.7400659852622437
21	0.7438965714391855
22	0.7462925697984665
23	0.744410577818725
24	0.7471664079681369
25	0.7498766197115458
26	0.7492255683814034
27	0.7403639311140463
28	0.7410091876803112
29	0.736928742366252
30	0.7314578428427481
31	0.7432046515501919
