0	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
1	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
2	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
3	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
4	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
5	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
6	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
7	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
8	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
9	[0.6341730871312623, 0.63456958671924, 0.6345990015502345, 0.6342340395043236, 0.6340870171677522, 0.6338302558472785, 0.6343593797617294, 0.6343252959892092, 0.6341251006111672, 0.6368787462771539, 0.633597342871696, 0.6367119653542905, 0.6473675231817282, 0.6481178001169765, 0.6455944993741061, 0.661579454029582, 0.6550843715861684, 0.6676306043084584, 0.6557166249567485, 0.6575416398889282, 0.6417869008073235, 0.6403709158518148, 0.641055415566282, 0.6452569182052599, 0.6450687646666401, 0.6544562882292284, 0.6476885403712536, 0.6517974912315506, 0.6523204412606719, 0.6518441131106008, 0.6555802179686178, 0.6547936270064172, 0.6584820397274754, 0.6560207331543194, 0.6564023161480641, 0.6576666733830849]	[0.6340460953786567, 0.6339665544648819, 0.6339561213061902, 0.6341022545303896, 0.6342591138311742, 0.6348768464556689, 0.6338833145533164, 0.6341816832697762, 0.6341021923709512, 0.6314368364484558, 0.6348450264163478, 0.630989340420996, 0.6191695764041261, 0.5787189825725791, 0.6030394964472364, 0.600040212496095, 0.602647713246988, 0.6035069106608075, 0.6126972120202611, 0.6166704206264841, 0.6248764328885109, 0.6235010627362603, 0.6271208397738794, 0.6265998939139724, 0.626353011339712, 0.6199771248159662, 0.6223608718084183, 0.6197609060459439, 0.619347084988892, 0.6196928184010001, 0.6143246114861037, 0.6147865480593758, 0.6128719774692792, 0.6139558227773031, 0.6161097967888767, 0.6178502796166028]	
