0	0.7370290600773024
1	0.7384088992901487
2	0.7395481630142855
3	0.7394276532123072
4	0.7397896771088054
5	0.7399716967489668
6	0.7393862125900372
7	0.7330562232330989
8	0.7293606837573547
9	0.7265602671853912
10	0.7236145858469477
11	0.465490725910256
12	0.5837151526862508
13	0.47953937632627663
14	0.6309285328051449
15	0.7021904976871075
16	0.7130530393620592
17	0.7183650570099249
18	0.7279708348631305
19	0.7274421507029589
20	0.7332265312476532
21	0.7346641635014913
22	0.7356879293439742
23	0.734691529388025
24	0.7360092610305482
25	0.735692968943395
26	0.7361257586425031
27	0.7336648686131697
28	0.7339082944036932
29	0.737256237257007
30	0.735777199113551
31	0.7340235201172978
