0	0.5234793103598108
1	0.5235441630663399
2	0.5236441279648367
3	0.5237671448759192
4	0.5240860504518943
5	0.5243857721140541
6	0.5244991550071483
7	0.5247789480700816
8	0.523906653858429
9	0.5239522159562616
10	0.5229296120196827
11	0.5273102579076183
12	0.5432535627827018
13	0.524981415131881
14	0.5928715089522774
15	0.653385151975578
16	0.5500737509146617
17	0.52937902941058
18	0.5261932325344909
19	0.5297770097011849
20	0.5302372693475859
21	0.5270315256435617
22	0.5278932276529246
23	0.5263665372611657
24	0.5264115735683513
25	0.5270632856379234
26	0.5277409936944034
27	0.5278097163627172
28	0.5269845518240108
29	0.5271328243672093
30	0.5278473191776094
31	0.5286749441076397
32	0.5286928791080886
33	0.5277649147675076
34	0.5280124708405881
35	0.5271592364325783
