0	0.359412782094587
1	0.3599643871544205
2	0.3596510625988435
3	0.3590797437311547
4	0.35898317102951877
5	0.359431727202312
6	0.3589718081724102
7	0.35868600020036245
8	0.35599434077907127
9	0.36792636570731807
10	0.3806944376264353
11	0.5445743558012431
12	0.46132396188328956
13	0.5798694652467062
14	0.4835853212960097
15	0.44289813012947205
16	0.42461950412607846
17	0.4180949708673758
18	0.3638908000552945
19	0.37775913735910727
20	0.37967675651077976
21	0.3728163855750343
22	0.3768264137799857
23	0.3747960037006348
24	0.3713385654302458
25	0.36460934958624497
26	0.35986755273870424
27	0.3586324906348212
28	0.36122112086060065
29	0.3618753072232927
30	0.36757165572604594
31	0.3626472052235443
