0	0.42136411360339854
1	0.4219221894206337
2	0.4158556159375671
3	0.4236709492200657
4	0.4285224512878956
5	0.42151167763234065
6	0.41923048028542603
7	0.4291308147326171
8	0.46664272842027565
9	0.4587360302154017
10	0.4474420973781223
11	0.4687330327616835
12	0.4713537148875785
13	0.5137302698966129
14	0.5008541249059608
15	0.502218696949938
16	0.4885098072635736
17	0.5013119991402681
18	0.4321872431851957
19	0.4261202688957146
20	0.4300843809475435
21	0.4406766674936069
22	0.4411013710787146
23	0.43430368468387875
24	0.42021251497279716
25	0.41923530740331694
26	0.4129368331329686
27	0.41258049649174483
28	0.4190437409321992
29	0.420497734861355
30	0.42518523050171253
31	0.4278247409398769
