0	0.3926741742502392
1	0.3924696341676393
2	0.3919398950745579
3	0.3917719719125472
4	0.3926423146658607
5	0.3940420399781002
6	0.3965950122091532
7	0.39490455340984304
8	0.3946402631070244
9	0.3927995304396265
10	0.3938358422082346
11	0.3907342317617241
12	0.38799083146123237
13	0.3864346377880171
14	0.38180215359183706
15	0.3741643085911855
16	0.3796242699751417
17	0.3793778683314091
18	0.3749953527255407
19	0.38574733865256294
20	0.39223612600865443
21	0.39533258264064763
22	0.39538343280898125
23	0.39621121260789977
24	0.39550228455842673
25	0.3951282224860963
26	0.3958383518771688
27	0.3957561309772891
28	0.39610756125291485
29	0.39662848900410963
30	0.3958698896625444
31	0.3937302467078976
32	0.3955784125203193
33	0.3927837912807422
34	0.39616665974633264
35	0.3945012028904627
